LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
shehe,-0.0719968583181797,-0.06166609810779741,-0.044039507483281407,0.09166285880835535,0.05881161898473446,-0.03741991148707323,-0.026675805697442594,-0.023099074793626568,0.09948626876765346,0.07022056140798968,0.0671687830916279,0.3097067745875813,0.4156339047054862,0.48581860933177834,0.6188227614533528,0.2996385354559554,0.5062712368980375,0.6725287228708703,0.7632108610520255,0.794199620456887,0.26009826129627683,0.427262078826935,0.4476710971342047,0.0003362097040705615
social,0.07544079062523826,-0.09441494082319765,0.05654533924597586,0.0021159836951933114,-0.08121978641434603,0.07546207042012106,-0.0850438251230293,0.04258586069356522,-0.00016635887795385897,-0.12662988233822386,0.1578159208206863,0.05334678085475135,0.3936225282853326,0.2853005151524186,0.5228223967204355,0.9809380069303597,0.35829284291226116,0.3934887277622652,0.33603556061495565,0.6304580116068339,0.9985012039025006,0.151103583629846,0.07293220974319962,0.546640553058321
space,0.029240105322407853,0.1500913621563744,0.058994357694671325,0.139784275939383,0.015368727193178036,0.0021089564568543815,0.13720880087017365,0.03990131573172349,0.15471321152581824,0.0294741173516805,0.3887807097179756,-0.2394238668218849,0.741219233099732,0.08829780512205417,0.5049486228298097,0.11269601407509004,0.8622204772483366,0.9810013004737088,0.11954563988581193,0.6521837065238549,0.07882181327039457,0.7392223883101037,4.851275017437594e-06,0.006078657367267453
tentat,0.12228388656038064,-0.057311347963047,-0.06803972150234781,-0.07502973427692665,0.06357921470027685,0.07042251156682529,-0.09530873297879211,-0.056085507098310956,-0.01760476030079317,0.06994984078158475,-0.16786489092134102,0.15620283204300253,0.1657492609289021,0.5171974985134042,0.44179146702905325,0.39621245777764247,0.47236229969865784,0.42593069227444347,0.2807442620862901,0.5262138511230421,0.8424177011255339,0.42905059836261905,0.056257141335943776,0.07594816084696089
they,0.11069135433819063,-0.032120604525124184,0.06967855605762652,0.030211516649257,0.04070557295871666,0.08439621590992737,-0.02899439231494798,0.05788676154163158,0.045020251829193725,0.014212563382009909,0.19735922246364532,-0.08422455076366404,0.20993546964140455,0.7167634442636497,0.43084715165488563,0.7329415090332619,0.6456432074953597,0.33974169981124713,0.7433177783820165,0.512992626243101,0.6110254729876091,0.8724941822872678,0.024404973861598428,0.34072843140347
time,-0.07681815806006308,0.09958300493940056,0.03156912841998926,0.07676940207708866,0.08714324280610462,-0.1129646355599125,0.05793029264232717,0.056217180063003136,0.0911333715010237,0.04320404407906765,0.12968602589365177,-0.2269191605187146,0.3850183251344472,0.2596328154913011,0.7214242674166769,0.385320942692296,0.3241985905281829,0.2006662758390557,0.5126752375302044,0.5252415740730783,0.3024506491404269,0.6254986666025565,0.1414033972911086,0.009424800183111709
verb,0.029309498721333913,-0.06058769704265181,-0.0889624943001649,-0.017756549058704017,-0.012039894723108764,-0.0601726852532038,-0.04287186710379857,-0.12443831776776404,0.11018404934084623,-0.05003167992474798,0.4651052307516675,-0.0043105932957111575,0.7406269129009486,0.4934931359440268,0.31416103644205173,0.8410768456108754,0.8918568510890876,0.4964636017266385,0.628161476433106,0.15836228322229812,0.2120451273024928,0.5718740644378063,2.4736982017606334e-08,0.9611792041849472
we,0.06251979300352953,0.133493716017436,0.08590016417732599,-0.04528340049745458,-0.044253807013744005,0.015933069210354867,0.09663035164293482,0.05769708589812539,-0.034586369493703625,-0.06101302542676601,0.13518339419535863,-0.13570497355451466,0.4797887772169731,0.12998839565681614,0.331174542198168,0.6089406877056509,0.6171153342158888,0.8572139601886832,0.27409702613241493,0.514376746142683,0.6960533435099239,0.4904586142783217,0.1251552739557821,0.1236916680888161
work,-0.04126677009848626,0.07090791245076285,0.06744375603387119,0.16456869232789637,-0.11460295577116306,-0.10590358726051669,-0.006545997995209388,0.07488337058725433,0.1315179649701817,-0.0690666512360559,0.3057400655667749,-0.024390259846658824,0.6410953066636058,0.4227404180053236,0.44581004669649194,0.0613412855841955,0.19417161981790448,0.23045012512269838,0.9410773831396266,0.39713709598866864,0.13581991455899453,0.43491522000584737,0.00040408636197313566,0.782972941746657
you,0.020639940275705013,0.09079562807197743,0.028559014196255665,-0.15656429022358678,-0.056140567614217124,0.031574796921561135,0.0927222096598188,0.028577982330289742,-0.16473975308729746,-0.04543401985411862,-0.045655982711650424,-0.09476652134056245,0.815696584245398,0.30425344224957557,0.7470408073121984,0.0752637562126735,0.5258071721196071,0.7213763074579839,0.29406420279686635,0.7468784836802312,0.0610684917920824,0.6077488211294118,0.6059942829743981,0.28350241486387245
