LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
ppron,-0.0047975512385117665,-0.10968862380892881,-0.07110220533407116,-0.06454453385654912,-0.12281064871209026,-0.02983239731570923,-0.05531501131146362,-0.014889705253674407,-0.040118139117682396,-0.0642945586292884,0.5720487831582735,0.257685182716893,0.9567977297079144,0.21411995182439242,0.42146732370573725,0.4656503290835099,0.16391990113490568,0.7361685225808141,0.5319213741679297,0.866474387854004,0.6504177923659316,0.46738339278078955,1.1654464052507008e-12,0.0030779804848589153
preps,0.04136016037355331,-0.01638980476414253,-0.0001757063424988036,-0.07687492739026952,-0.04160569964922998,-0.015719130672133003,0.0142790767198689,0.021998306794853175,-0.09243576103002608,0.003759834457194374,0.8767275565565087,0.3412393105958031,0.6403397631051778,0.8531662082364244,0.998416988825608,0.38466615148245,0.6383550662865627,0.8591112427516858,0.8719025493422052,0.8038041301148878,0.2955646791641772,0.9661361262926256,1.647120674820646e-42,7.094880043550355e-05
present,0.026873923638663123,0.11209151063567992,-0.07161817999673195,-0.15947825875999677,-0.0019305956133235129,0.03902407426170002,0.03321210086606061,-0.029605518821269047,-0.12996978306676538,0.04956792780743581,0.05950158286828011,-0.2996415415693741,0.7615047829242976,0.20419085457083413,0.4180972336507097,0.0699262643750448,0.9826078149790078,0.6593479880335054,0.7075694342624972,0.738101888604437,0.14052731848661687,0.5754471496967972,0.5012869125925632,0.0005334462210192486
pronoun,-0.001172585900184294,-0.07310209146901007,-0.07429105826796818,-0.09778039718949827,-0.1254244275860258,-0.018578626182123092,-0.04875879344568489,-0.05880953372968269,-0.04540676295165694,-0.0673259985119745,0.5776625970363677,0.23253128548332969,0.9894359864038167,0.40849290222960066,0.40089208526725906,0.26839989035944956,0.1550645366828568,0.8338228755354262,0.5817061493970556,0.5062863398025038,0.6079644316121808,0.4466065102282891,6.230055608016493e-13,0.007761928847608325
quant,-0.04015058525103111,-0.018668204861652934,-0.03497035131843544,0.08798296290374691,-0.023307205557668728,-0.047227198391624016,-0.004448810364786226,-0.035588156693189925,0.1853923442126042,-0.015029708355296958,0.11970853077270376,0.04290207364175902,0.6501537018760815,0.833033269767784,0.6928478592581828,0.3195401403014843,0.7923870349107929,0.5936389929214194,0.9599354526488346,0.6877018221797551,0.0347100603445918,0.8652307021088865,0.17491199716306532,0.6279191351594086
relativ,-0.009663141441568905,-0.039491122770275326,0.027341539129839335,-0.0900017550473807,0.005316423208897736,-0.010429247343836894,-0.008305014661193131,-0.04112152205758501,-0.07910739761397295,-0.025516889130439688,0.6291469520585894,0.15788267740686235,0.9131111208740432,0.6555297858534879,0.7574825007023953,0.3085186577591543,0.9521305264107047,0.9062527213726311,0.9252848746434962,0.6422711187779748,0.3709716051140757,0.7732133199670592,1.0918177371629257e-15,0.07280951453229956
relig,0.1293623076300896,0.08526109028510871,0.10484566807239613,-0.05845662494517802,0.055222586924015986,0.11134642515494445,0.15094081845174565,0.15409621628430334,0.06391889218629636,0.13594237971237097,-0.026513403290198252,-0.09109532200802853,0.14240791079359136,0.33479797742203843,0.23516689404829272,0.5088457266150899,0.5326080928169781,0.20723358941000308,0.08649123086047786,0.08003738631562309,0.46999449863937504,0.12302986975463591,0.7646102260435661,0.3026533964515021
sad,-0.04552250484889242,-0.14408038000825396,-0.11731869580616845,-0.026873452648454258,-0.1424996160517138,-0.04208405101694412,-0.07902593669723722,-0.048539569829607075,-0.061642050134755474,-0.10041208189970116,0.27319992312921954,0.15317754158483154,0.6070491100280047,0.10195517154411862,0.18374398656048083,0.7615088374672601,0.1058095855275962,0.6344959017937706,0.37146598830582844,0.583407335945417,0.48598905011240023,0.2556670876380492,0.0016612853247841813,0.081875159217043
see,-0.11905197429472907,-0.11789946594295943,-0.01087790812503558,-0.09546592966066277,-0.16184433204611276,-0.07245751095593693,-0.0896931649937483,-0.015599608194759506,-0.00011924128222762895,-0.15166226102106267,0.40468313610282725,0.3480702274708375,0.17730658932309373,0.18156822325719055,0.9022393540035881,0.27994800354372024,0.06582187674550662,0.41264877636814,0.31018710532420746,0.8601715611918699,0.9989257055519595,0.08498018242286318,1.7931291581367237e-06,4.951150994662717e-05
sexual,0.028687830800271402,0.06890886152951935,0.14947311989442758,0.037091464235721266,0.12794243600085442,-0.0038560819889792274,0.018321312393550487,0.18554292893053034,0.018502558599968043,0.08208749651536311,0.007442088999509773,0.11014005088971704,0.7459386516450608,0.43596778093399813,0.0896314511514832,0.675239911913817,0.14687788542101887,0.9652697837174622,0.836091928237549,0.03456052121326042,0.834493515636706,0.35316377016515643,0.9330289988970766,0.2122288082758969
